,Achilles_maze_PRQ,Achilles_maze_p_val,Buddy_maze_PRQ,Buddy_maze_p_val,Cicero_maze_PRQ,Cicero_maze_p_val,Gatsby_maze_PRQ,Gatsby_maze_p_val,Achilles_REM_PRQ,Achilles_REM_p_val,Buddy_REM_PRQ,Buddy_REM_p_val,Cicero_REM_PRQ,Cicero_REM_p_val,Gatsby_REM_PRQ,Gatsby_REM_p_val,Achilles_premaze_PRQ,Achilles_premaze_p_val
64,0.5812354730683869,0.0001742419021363,,,,,-0.0366876199760902,0.6854705810546875,0.6598928907660722,0.0058363605121915,,,,,0.591804532552329,0.0946235656738281,2.457484665710584,0.01123046875
65,0.3743034690540979,0.1405207575298845,,,,,1.4996555142702932,0.25,0.9093110974503544,0.1238942816853523,,,,,0.2485684873979729,0.1189422607421875,0.5532938671490439,1.300464814895932e-07
66,0.6551364353430266,8.7580145457251e-10,,,,,,,0.7743553952831533,0.01565089228777,,,,,,,1.2842666800461233,0.0006317797362177316
67,0.444852722053888,3.373067455191067e-12,,,,,,,0.7775959465027326,0.0048414249615287,,,,,,,0.6118186018839258,0.0018174739762649693
68,0.5652404847670782,0.132465448230505,,,,,,,0.7388749709868087,0.0119098964290006,,,,,,,0.7036025433297471,1.2183334560596791e-05
69,-0.1025379616389028,0.5185504338165702,,,,,,,-0.1500684771238488,0.4759209953163764,,,,,,,-0.4065706767396506,0.9996333413578559
70,0.5225604474939667,8.271958441017614e-08,,,,,,,0.9327446414394088,0.4194098711013794,,,,,,,0.36132613410910414,0.3241300259105029
71,0.38106681104522,0.0008637253116678,,,,,,,0.4691891091351126,0.1528387099315591,,,,,,,0.5495089999774698,3.160512842267894e-05
72,0.4384188008604227,0.0002928745534073,,,,,,,0.3014489118200609,0.2499484384301633,,,,,,,0.3708561721221183,0.7487773046583316
73,0.4939389617523329,0.00438585722853,,,,,,,-0.0722162932348586,0.8447476704604924,,,,,,,1.1624192048874555,0.01734034872781622
74,0.5112173768245859,5.862335360428897e-07,,,,,,,0.941134357114141,0.0803898009059942,,,,,,,0.4108404535319695,0.00011595763636465883
75,0.8148183023305852,0.1101642470883055,,,,,,,1.591394118213608,0.0011578500270843,,,,,,,0.8667748376275879,0.009158048758458158
76,0.662999009271166,2.248286994754004e-20,,,,,,,0.8825700413346621,0.355535551905632,,,,,,,0.4487245940751906,0.004028568564276192
77,0.4655641886506578,1.6562267914091089e-06,,,,,,,0.8291230587603351,0.0266259570489637,,,,,,,0.7839949493667723,0.001200036151263529
78,0.3098484650304695,2.28692568015258e-07,,,,,,,0.8397578845543813,0.0027150452267411,,,,,,,0.3610632254110302,2.891139479501113e-05
79,0.3498658065405355,0.0039648854897515,,,,,,,1.4385478890018395,0.0313683401779142,,,,,,,0.9635195146812958,0.0017309267457211895
80,0.6069483090261553,2.1730678892885495e-18,,,,,,,1.066002332061917,0.0135041588268611,,,,,,,1.8643892145788972,0.004320749841640867
81,0.6046090158227223,7.133890105348906e-14,,,,,,,0.7672989831532756,0.5,,,,,,,0.4868787126780688,3.828539445802813e-05
82,0.6137946335864823,5.5595190663596336e-15,,,,,,,0.1507912644746567,0.3125,,,,,,,0.8610417037266663,1.0055306561848747e-06
83,0.5321505438952644,1.798561140841455e-09,,,,,,,1.1063389878376622,0.0021620024672301,,,,,,,1.0719287434484772,5.924219300422665e-08
84,0.4464661300187541,4.83355214028859e-05,,,,,,,0.2853885416640207,0.4459615755523747,,,,,,,0.7390028606111656,0.05723412100627912
85,0.5083697577856272,0.0004274382753655,,,,,,,1.2509103911270318,0.0262393951416015,,,,,,,0.6016829085985248,0.010543202856568812
86,0.3775822570780017,1.8772870732808471e-06,,,,,,,0.4722847552127104,0.0646288317887915,,,,,,,0.5382658322846212,6.387977417254526e-06
87,0.3706337425492635,0.0393468668859823,,,,,,,0.2263358736145245,0.2857940942049026,,,,,,,0.4170393893292073,0.00012833396896615932
88,0.2376728702875366,0.0410956484697165,,,,,,,0.7093828905994638,0.0102073568998174,,,,,,,1.3099971964910697,0.001015570187081365
89,0.1574130463350734,0.2664260566439912,,,,,,,0.5604445435554939,0.007673338916315,,,,,,,0.4415219885536957,0.018311192844135505
90,0.7591697540686554,0.001865722877549,,,,,,,1.3639063701752203,0.0032132880478457,,,,,,,1.3333374796367186,0.026239395141601562
91,0.5277261813016875,0.0009312342621495,,,,,,,0.8373620515297974,0.1189422607421875,,,,,,,0.5700183060597369,0.00010555225140452171
92,0.3443128794758888,0.0047071546164587,,,,,,,0.5850502308834814,0.3318119049072265,,,,,,,0.6872275900290921,4.388651289531086e-10
93,0.3787543736934247,2.9374975411937656e-05,,,,,,,0.7042644992477123,0.4018096923828125,,,,,,,0.4472807655776496,0.0011184113722768388
94,0.6000783371651576,9.282276779036683e-11,,,,,,,0.8255225239497344,0.032997017227899,,,,,,,1.2376626169384646,0.055092082591727376
95,0.5150743696357243,5.5871727942529417e-05,,,,,,,0.7022568139657855,0.032454323536136,,,,,,,0.8297021910886587,0.00030288827724899906
96,0.81388664546025,0.0005554636616874,,,,,,,0.8553637962667243,0.0251254476676457,,,,,,,1.0199775218248106,0.018241700004179906
97,0.5717041018577909,0.0005591647994085,,,,,,,1.289438554013203,0.0326226676115766,,,,,,,0.6929721438800146,1.026489790864489e-05
98,0.6081369397856589,1.195220678206748e-06,,,,,,,0.1500482792748017,0.6575706113927984,,,,,,,0.6802109297905111,4.562101404154422e-05
99,1.030477362980116,1.262909460859529e-05,,,,,,,-0.1978493597238214,0.7975635528564453,,,,,,,0.8431362404378312,0.08708557363536329
100,0.4069232330364348,0.0008585272971233,,,,,,,-0.1805262576309724,0.7443121092073852,,,,,,,0.2771075040674707,0.36033625805634795
101,0.7499356490411434,0.0150144727059462,,,,,,,0.8806834230343012,0.0167762198398122,,,,,,,1.0580781089911213,3.2335226311090264e-05
102,0.3287231602005703,0.0029286266658177,,,,,,,0.7084417264097019,0.0030189788161316,,,,,,,0.8075918854403829,3.197576836367741e-05
103,0.6058222813861645,4.92106814520038e-10,,,,,,,0.7049847217434736,0.1399781192644695,,,,,,,0.29428232189331655,0.00449402904848695
104,0.3218438937736266,2.6287617388424975e-07,,,,,,,0.073312214140385,0.876946775141861,,,,,,,0.745339911776458,1.026489790864489e-05
105,0.6855359255914346,7.0830045403565475e-09,,,,,,,0.7808409893068129,0.0526126756284719,,,,,,,1.135028576961568,0.002082557007912223
106,0.5055226444936873,1.0219626438755191e-06,,,,,,,0.4152221185142307,0.00624777766288,,,,,,,0.9959652411254725,0.000272914324808358
107,0.5046879241480898,6.232812245316342e-05,,,,,,,0.6057396127966618,0.1605420678424978,,,,,,,0.8665636821065918,5.147347588890931e-07
108,0.5269253537120615,1.91955281501751e-05,,,,,,,0.7605837651641091,0.0221854600040128,,,,,,,0.7253793026157457,0.00014362473284322325
109,0.2622613866024009,0.0002777264493359,,,,,,,0.6453616491543395,0.0002311074902078,,,,,,,0.5335255586909384,3.587100629202191e-05
110,0.4895407229957211,7.274409304727755e-08,,,,,,,0.4898814542673327,0.0957493859367354,,,,,,,0.346999042689222,0.0365338894831563
111,0.2274758527884534,1.458884429745723e-06,,,,,,,0.5741833865443167,0.0148425581892017,,,,,,,0.39070257831245625,3.2079651227938418e-06
112,0.457605123452673,0.0007783758657709,,,,,,,1.403556689787714,0.0173448324203491,,,,,,,1.3339730052220087,0.0023203270442171534
113,0.4874800151230266,0.12715233307385,,,,,,,1.261508940100247,0.0178489017775973,,,,,,,1.5294228204407279,0.0031549136568330234
114,0.6667690601152353,0.065192851923953,,,,,,,1.507297590099596,0.00274317243838,,,,,,,1.285504123911258,0.0002048863827587007
115,0.3823802692310169,1.3142792899523576e-09,,,,,,,0.6849784328063799,0.0187647668172065,,,,,,,0.4694258497861599,0.012922193790670845
116,0.5006264002379716,0.0331456656263978,,,,,,,0.5365448534532311,0.1885427937377244,,,,,,,2.689749276044695,2.9738061130046844e-05
117,0.6604699441540537,8.433491102481375e-06,,,,,,,0.8429718682524714,0.0924666710197925,,,,,,,0.6820429511284711,0.03176859933356973
118,0.2290824645855631,0.1885427937377244,,,,,,,0.4834734049976338,0.0708966872723736,,,,,,,1.4231141805526086,0.012948040896617385
